start_node,end_node,link_no,name,length,total_traffic,traffic_score,betweenness_score,economic_score,criticality_score,criticality_rank
"90.2561944,24.7646389","90.3442219,24.7824993",N401-3,Muktagachha (Int.with Z4105) -Mymensingh engineering College(Int.withN309),9.637,4795.0,0.05875505452763142,0.004389815627743634,0.19124087591240876,0.1457346743829011,453.5
"89.8358052,23.0175827","89.8408886,23.0208049",R851-1,Gopalganj Town-Bus Terminal,0.65,3989.0,0.048878813870849164,0.0,0.19628979694158938,0.14549442420761563,455.0
"90.9492219,23.2479997","90.8497219,23.2508611",R140-10,Doabhanga(int.with Z1824)-Hajiganj(int.with Z1044),10.488,10071.0,0.12340399460850386,0.051799824407374885,0.14467282295700526,0.14543038984612944,456.0
"90.0287493,24.6071667","90.234583,24.76075",N401-1,Modhupur-Muktagachha (Int.with Z4101),28.177,4795.0,0.05875505452763142,0.0026338893766461808,0.19124087591240876,0.14503230388246213,457.5
"90.3442219,24.7824993","90.4060278,24.7636667",N401-4,Mymensingh engineering College(Int.withN309)-Mymensing Zero Point,6.937,4795.0,0.05875505452763142,0.0026338893766461808,0.19124087591240876,0.14503230388246213,457.5
"90.1785549,24.9718049","90.1884441,25.0942497",N402-1,Nakla-Nalitabari (Int with Z4602 and Z3040),15.0,4795.0,0.05875505452763142,0.0,0.19124087591240876,0.14397874813180367,459.0
"90.8497219,23.2508611","90.6964997,23.2593333",R140-11,Hajiganj(int.with Z1044)-Baburhat(int. with Z1402),16.025,10071.0,0.12340399460850386,0.047410008779631245,0.14467282295700526,0.14367446359503197,460.0
"90.3324993,23.6157778","90.3173049,23.5984997",N8-6,Nimtali (Int.with Z8005)-Int.with Z8203,2.455,9362.0,0.11471633378262468,0.13608428446005266,0.0957060457167272,0.1435500400583955,461.0
"88.6491108,25.6323049","88.6465274,25.6510278",R586-2,Kumarpara (Int.with Z5025)-Govt.College More,2.106,8215.0,0.10066168361720378,0.000877963125548727,0.17772367620206939,0.14336519903990938,462.5
"88.6439719,25.6230271","88.6491108,25.6323049",R586-1,Fulbari Bus Stand-Kumarpara (Int.with Z5025),1.16,8215.0,0.10066168361720378,0.000877963125548727,0.17772367620206939,0.14336519903990938,462.5
"89.0253049,26.3398608","89.0127222,26.3464719",Z5904-1,Patgram Bazar-Int.with Z5903,1.58,3587.0,0.04395294694277662,0.000877963125548727,0.194034011708949,0.14330074139106308,464.0
"88.8108056,23.8889719","88.7491108,23.8171938",R745-4,Bamundi (int.with Z7456)-Gangni(int.with Z7452),10.7,7013.0,0.0859330964342605,0.19315188762071994,0.07001283330956795,0.14285563685305938,465.0
"91.7568889,24.7260827","91.7920274,24.8107222",N2-21,Tajpur(Int.with Z2022)-Rashidpur(Int.with Z2016),10.749,11689.0,0.1432299963239799,0.016681299385425813,0.15535973992642654,0.1427373266798519,466.0
"91.7909719,22.6909441","91.784083,22.708",R160-3,Fatikchhari (int with Z1619) - Haidchakia (int with R151),2.057,6449.0,0.07902217865457664,0.025460930640913083,0.16793301287021242,0.14210102610737493,467.0
"91.7920274,24.8107222","91.8460552,24.86075",N2-22,Rashidpur(Int.with Z2016)-Int.with R283,8.212,11689.0,0.1432299963239799,0.014925373134328358,0.15535973992642654,0.1420349561794129,468.0
"90.6964997,23.2593333","90.6790549,23.2370552",R140-12,Baburhat(int. with Z1402)-Wireless More(int.with R146),3.088,10071.0,0.12340399460850386,0.04126426690079016,0.14467282295700526,0.14121616684349553,469.0
"89.6979997,24.2337497","89.5863886,24.1733327",Z5410-1,Enayetpur-Shahazadpur,16.0,3787.0,0.0464036270064943,0.2677787532923617,0.03538420913651967,0.14085757119724665,470.0
"89.6078889,23.7540278","89.3506111,23.7912219",R710-3,Bagmara (int.with R711)-Tottipur(int.with R712),28.335,3968.0,0.048621492464158804,0.08340649692712905,0.14087701612903225,0.14049206224767746,471.0
"90.4504444,24.7625278","90.508,24.7372774",R360-1,"Raghurampur (road start, int with R370) - Gazipur (int with Z3615)",6.733,7602.0,0.09315034922190908,0.010535557506584723,0.17008681925808997,0.14044569545099092,472.0
"90.3331104,22.5411386","90.341083,22.4536667",N8-30,Bakerganj (Int.with Z8810) -Lebukhali (Int. with Z8806),10.065,2735.0,0.033513049871339295,0.051799824407374885,0.16343692870201096,0.14042607602815937,473.0
"88.2820271,24.5915552","88.1635556,24.6591944",N6-25,"Bishaw road more, Bus Terminal, Nawabganj-Rasulpur (Int. with Z6816)",16.55,3679.0,0.04508025977208675,0.19666374012291485,0.07610763794509377,0.14030387941209332,474.0
"89.2543611,25.7401663","89.2545556,25.7503056",N517-3R,Rangpur (Shapla Chattar)-Int.with Z5010 (Right),1.195,5557.0,0.06809214557039578,0.004389815627743634,0.18013316537700197,0.13992200106889668,475.0
"91.7940274,22.601","91.7909719,22.6909441",R160-2,Katirhat (int with Z1087) - Fatikchhari (int with Z1619),10.668,6449.0,0.07902217865457664,0.018437225636523263,0.16793301287021242,0.139291544105619,476.0
"89.2545556,25.7503056","89.2315827,25.7647778",N517-4R,Int.with Z5010-Rangpur (Medical More) (Right),3.135,5557.0,0.06809214557039578,0.0026338893766461808,0.18013316537700197,0.1392196305684577,477.0
"91.1230549,22.9460274","91.1047222,22.9447497",N104-8,Chowmohoni (Int.with Z1420)-Chowmohoni (Int.with R142 & R140),1.913,8738.0,0.1070702119838255,0.03424056189640035,0.150263218127718,0.1390052384922427,478.0
"90.6790549,23.2370552","90.6888608,23.2064444",R140-13,Wireless More(int.with R146)-Nanupur(int.with Z1403),3.793,10071.0,0.12340399460850386,0.033362598770851626,0.14467282295700526,0.13805549959152014,479.0
"90.3858052,24.2284438","90.2089722,24.075666",R315-2,Soling More (Int.with Z3024) - Kaliakoir (Int.with N4),28.502,2337.0,0.02863619654454111,0.0026338893766461808,0.18955926401369277,0.1378458324435685,480.0
"92.023166,21.4258604","92.0930274,21.317666",N1-65,Coxsbazar Link Road N110-Maricha Z1009,16.724,5820.0,0.07131478985418453,0.12554872695346794,0.10584192439862543,0.13766365596084926,481.0
"90.4122778,24.2206382","90.3858052,24.2284438",R315-1,"Mawna Chowrasta (road start, int with N3) - Soling More (Int.with Z3024)",2.853,2337.0,0.02863619654454111,0.0017559262510974535,0.18955926401369277,0.137494647193349,482.0
"90.5575278,23.9258049","90.6155,23.9413608",R302-1,Kaliganj Bazar Road (both end int with R301),7.475,6201.0,0.07598333537556672,0.003511852502194908,0.17352039993549428,0.13657685650772663,483.0
"89.2756382,24.668666","89.2583333,24.6508889",N502-2,Katham (Nandigram) Int.with Z5207 -Kaigari (Nandigram) Int.with Z5030,2.62,7293.0,0.08936404852346526,0.000877963125548727,0.1709858768682298,0.13644702383442997,484.5
"89.36275,24.821916","89.2756382,24.668666",N502-1,Bogra (Jahangirabad) Int.with N5-Katham (Nandigram) Int.with Z5207,19.936,7293.0,0.08936404852346526,0.000877963125548727,0.1709858768682298,0.13644702383442997,484.5
"90.7711382,24.4688327","90.7771104,24.439833",R364-1,"Battoli (road start, int with R360) - Kishoreganj (road end)",3.034,7602.0,0.09315034922190908,0.0,0.17008681925808997,0.13623147244835704,486.0
"91.8070833,22.498583","91.7940274,22.601",R160-1,Hathazari (int with N106) - Katirhat (int with Z1087),11.715,6449.0,0.07902217865457664,0.009657594381035995,0.16793301287021242,0.1357796916034241,487.0
"91.303,22.9370552","91.2809438,22.940083",N104-5,Daganbhuiyan (Int.with Z1441)-Tulatali (Int.with Z1030),2.321,8738.0,0.1070702119838255,0.025460930640913083,0.150263218127718,0.1354933859900478,488.0
"89.2325549,23.0291104","89.2193604,22.9084444",R755-3,Monirampur(int.with Z7551)-Keshabpur (int.with Z7553),13.784,4765.0,0.058387452518073764,0.004389815627743634,0.17607555089192026,0.1351755472706402,489.5
"89.2468608,23.1107778","89.2325549,23.0291104",R755-2,Sutighata(int.with Z7058)-Monirampur(int.with Z7551),9.748,4765.0,0.058387452518073764,0.004389815627743634,0.17607555089192026,0.1351755472706402,489.5
"90.40525,23.6749438","90.3541634094818,23.657627364498342",N8-4,Int. with N802- Baorvita (Int.with Z5069),5.927,13474.0,0.16510231589266022,0.09745390693590869,0.0909900549205878,0.13491435583447692,491.0
"88.7491108,23.8171938","88.6768049,23.7901108",R745-5,Gangni(int.with Z7452)-Int.with Z7467,8.054,7013.0,0.0859330964342605,0.17295873573309922,0.07001283330956795,0.13477837609801108,492.0
"90.5101389,23.5602222","90.4929997,23.5503611",R812-2,Muktarpur Bus Stand-Int.with Z8121,1.841,9877.0,0.1210268349466977,0.004389815627743634,0.1573352232459249,0.13474598927648962,494.0
"90.5143889,23.5659722","90.5143056,23.5659167",R814-2,Muktarpur Ferry Ghat-End-Int.with R813,0.01,9877.0,0.1210268349466977,0.004389815627743634,0.1573352232459249,0.13474598927648962,494.0
"90.4929997,23.5503611","90.4858886,23.5466663",R812-3,Int.with Z8121-Hatimara (Int.with Z8004),1.22,9877.0,0.1210268349466977,0.004389815627743634,0.1573352232459249,0.13474598927648962,494.0
"91.9000556,24.8286938","91.896583,24.8479997",N208-4,Daudabad (Int.with Z2832)-Royal City Chottor(int.with N210),2.292,5489.0,0.06725891434873177,0.013169446883230903,0.16760794315904537,0.1346070200930669,496.0
"89.2502222,23.1387774","89.2468608,23.1107778",R755-1,Rajarhat-Sutighata (int.with Z7058),3.22,4765.0,0.058387452518073764,0.0026338893766461808,0.17607555089192026,0.13447317677020124,497.5
"89.2193604,22.9084444","89.2955552,22.8407497",R755-4,Keshabpur (int.with Z7553)-Chuknagar (int.with R760),11.513,4765.0,0.058387452518073764,0.0026338893766461808,0.17607555089192026,0.13447317677020124,497.5
"88.1635556,24.6591944","88.1604444,24.698583",N6-26,Rasulpur (Int. with Z6816)-Salimabad (Int. with Z6816),4.28,3679.0,0.04508025977208675,0.18173836698858647,0.07610763794509377,0.13433373015836197,499.0
"91.8599722,24.5179438","91.9000556,24.8286938",N208-3,Rajnagar(Int.with R281)-Daudabad (Int.with Z2832),37.589,5489.0,0.06725891434873177,0.012291483757682176,0.16760794315904537,0.13425583484284742,500.0
"90.5130278,23.5772771","90.5143889,23.5659722",R814-1,Int with R812(Dhaka End)-Muktarpur Ferry Ghat End,1.285,9877.0,0.1210268349466977,0.0026338893766461808,0.1573352232459249,0.13404361877605064,501.5
"90.4762216,23.6323882","90.5101389,23.5602222",R812-1,Fatulla (Panchaboti)-Muktarpur Bus Stand,10.159,9877.0,0.1210268349466977,0.0026338893766461808,0.1573352232459249,0.13404361877605064,501.5
"89.9735271,24.4781382","89.8797216,24.4509444",Z3037-2,Ghatail(int.with N4)-Bhuapur,12.06,1746.0,0.021394436956255362,0.000877963125548727,0.18671248568155785,0.1337267909856903,503.0
"90.6541667,23.7894163","90.7002222,23.9130833",R114-3,Araihazar (int with R203) - Shahepratap (int with R210),16.517,4463.0,0.05468692562186007,0.0017559262510974535,0.17656285010082903,0.13371881448536588,504.0
"90.5143056,23.5659167","90.51025,23.5603889",R814-3,Int.with R813-Int.with R812 at Muktarpur,0.739,9877.0,0.1210268349466977,0.0017559262510974535,0.1573352232459249,0.13369243352583116,505.0
"91.8566667,22.3108333","91.8473052,22.3165833",Z1804-1,Maizzertek-BFDC,3.502,4549.0,0.05574071804925867,0.0,0.17652231259617499,0.13319917403512765,506.0
"90.341083,22.4536667","90.3186104,22.3597222",N8-31,Lebukhali (Int. with Z8806)-End of N8,11.0,6190.0,0.07584854797206225,0.026338893766461813,0.154281098546042,0.13237828070333535,507.0
"89.4690271,24.7863886","89.4909719,24.779916",Z5050-1,Bagbari-Nanglu,2.63,1336.0,0.016370542825634115,0.0,0.18637724550898205,0.1321390352004059,508.0
"88.6768049,23.7901108","88.6403886,23.7671104",R745-6,Int.with Z7467-Meherpur(int.with R746),5.117,7013.0,0.0859330964342605,0.16593503072870938,0.07001283330956795,0.13196889409625515,509.0
"91.4625833,24.9233604","91.3928052,24.9719438",R280-5,Pagla (int with R241) - Madanpur (int with Z2807),10.415,4193.0,0.051378507535841195,0.02019315188762072,0.1640829954686382,0.13180320193830333,510.0
"89.9565,24.2338608","90.1623056,24.2530556",Z4012-1,Karatia-Shakhipur,22.416,8305.0,0.10176448964587673,0.0,0.16074653822998194,0.13149624485069325,511.0
"89.2621667,25.7159722","89.2543611,25.7401663",N517-2,Rangpur(Int.with N506)-Rangpur (Shapla Chattar),3.075,10301.0,0.12622227668177918,0.004389815627743634,0.1504708280749442,0.1310388985623857,512.0
"91.6312493,24.6134167","91.4625833,24.9233604",R241-1,"Auskandi (road start, int with N2) - Pagla (road end, int with R280)",45.015,1750.0,0.021443450557529716,0.009657594381035995,0.1777142857142857,0.13102691216053977,513.0
"92.0930274,21.317666","92.1389441,21.2447497",N1-66,Maricha Z1009-Ukhia Dakbanglo Z1503,10.229,5820.0,0.07131478985418453,0.10886742756804213,0.10584192439862543,0.13099113620667893,514.0
"89.2610278,25.7095833","89.2621667,25.7159722",N517-1,Rangpur (Modern More)-Int with N506,0.805,10301.0,0.12622227668177918,0.0026338893766461808,0.1504708280749442,0.13033652806194673,515.0
"89.6377497,23.7494719","89.6078889,23.7540278",R710-2,Rajbari (Int.with Z7102)-Bagmara (int.with R711),3.13,3968.0,0.048621492464158804,0.057067603160667245,0.14087701612903225,0.12995650474109274,516.0
"91.3928052,24.9719438","91.3873608,25.0398608",R280-6,Madanpur (int with Z2807) - int with R370,8.286,4193.0,0.051378507535841195,0.014925373134328358,0.1640829954686382,0.12969609043698638,517.0
"88.6403886,23.7671104","88.8451108,23.6453052",R745-7,Meherpur(int.with R746)-Chuadanga(int.with R748),25.585,7013.0,0.0859330964342605,0.15715539947322213,0.07001283330956795,0.12845704159406024,518.0
"89.5984719,23.9792771","89.6091667,24.0763882",N5-16,Satiakhola (Int. with Z6028)-Bera (Int. with Z6026),11.139,2810.0,0.034432054895233426,0.1852502194907814,0.06832740213523132,0.12822942072803645,519.0
"89.2095278,23.1665278","89.1979997,23.1448052",N706-1,Jessore (Daratana More)-Chanchra More (Int with N7),2.83,13399.0,0.16418331086876609,0.0017559262510974535,0.13672662138965594,0.12807453236113475,520.0
"90.7294438,24.1913886","90.7013056,24.2497219",R211-10,Chalakchar (int with Z2122) - Motkhola (int with R312),7.774,2696.0,0.033035167258914346,0.006145741878841088,0.17210682492581603,0.1280634048176759,521.0
"90.3861108,24.4047222","90.5486108,24.45725",Z3031-1,Bhaluka-Gafargaon,20.67,6284.0,0.07700036760200955,0.0,0.16279439847231064,0.1279593516580203,522.0
"91.8460552,24.86075","91.8568056,24.8673049",N2-23,Int.with R283-Chandipole (Int.with Z2013),1.329,8580.0,0.10513417473348854,0.01141352063213345,0.1479020979020979,0.12785468915054665,523.0
"90.1360274,22.5705271","90.0656944,22.4844997",R870-4,"(Int with Z8702) Rajapur - Int Z8705, Bhandaria",14.037,3693.0,0.04525180737654699,0.016681299385425813,0.16165718927701056,0.12749587035890347,524.0
"89.4958886,23.9616944","89.4414997,24.0337497",N6-3,Chinakhora(Int. with Z6017)-Madhpur (Int. with Z6026),10.549,4623.0,0.05664746967283421,0.08340649692712905,0.11961929483019684,0.12739924727442542,525.0
"90.7373052,24.0129722","90.7347497,24.0383052",R211-2,Bandardia (Iny.with Z2033) - Shibpur (Int.with Z2036),2.882,3729.0,0.04569292978801617,0.004389815627743634,0.16840976133011532,0.12733636367615508,526.5
"90.7347497,24.0383052","90.7382497,24.0442219",R211-3,Shibpur (Int.with Z2036) - Shibpur (Int.with Z2035),0.827,3729.0,0.04569292978801617,0.004389815627743634,0.16840976133011532,0.12733636367615508,526.5
"88.6518333,24.5661667","88.7018333,24.7757216",R685-4,"Mohonpur, Sahipara(Int.with Z6853)-Manda (Int.with Z6852)",24.415,4474.0,0.05482171302536454,0.006145741878841088,0.16450603486812695,0.1271653768697045,528.0
"91.3873608,25.0398608","91.399083,25.0725271",R280-7,"int with R370 - Modhobazar more, Sunamganj (road end)",3.964,4193.0,0.051378507535841195,0.007901668129938543,0.1640829954686382,0.12688660843523047,529.0
"90.2137222,22.6427774","90.1360274,22.5705271",R870-3,Jhalokati Bus stand - (Int with Z8702) Rajapur,14.882,3693.0,0.04525180737654699,0.014925373134328358,0.16165718927701056,0.12679349985846447,530.0
"90.7334719,23.980166","90.7373052,24.0129722",R211-1,"Itakhola (road start, )-Bandardia (Iny.with Z2033)",3.75,3729.0,0.04569292978801617,0.0026338893766461808,0.16840976133011532,0.1266339931757161,531.5
"90.7382497,24.0442219","90.7332216,24.0809993",R211-4,Shibpur (Int.with Z2035) - Akdaria (int with R212),4.203,3729.0,0.04569292978801617,0.0026338893766461808,0.16840976133011532,0.1266339931757161,531.5
"90.4293882,23.6891941","90.40525,23.6749438",N8-3,Postagola Bridge-Int. with N802,3.015,13474.0,0.16510231589266022,0.0755048287971905,0.0909900549205878,0.12613472457898964,533.0
"88.7018333,24.7757216","88.8461663,24.8656111",R685-5,Manda (Int.with Z6852)-Chowmasia(int.with R545),17.885,4474.0,0.05482171302536454,0.003511852502194908,0.16450603486812695,0.12611182111904604,534.0
"90.2609167,22.6614167","90.2137222,22.6427774",R870-2,"Satpakia, Int with Z8709 - Jhalokhati Bus stand",5.382,3693.0,0.04525180737654699,0.01141352063213345,0.16165718927701056,0.12538875885758652,535.0
"92.0830827,21.7215271","92.3067778,21.6458052",Z1005-1,Faishaikhali-Alikadam,39.06,1860.0,0.02279132459257444,0.0,0.17419354838709677,0.12499914154988646,536.0
"90.6662778,23.9088889","90.684333,23.9697216",Z2045-1,Asmandirchar-Taltali (int.with Z2039),7.538,2156.0,0.02641833108687661,0.0026338893766461808,0.17115027829313545,0.12467392125566003,537.0
"88.8451108,23.6453052","88.85425,23.6426663",R745-8,Chuadanga(int.with R748)-Chuadanga(int.with R747),1.045,7013.0,0.0859330964342605,0.1466198419666374,0.07001283330956795,0.12424281859142636,538.0
"89.8088333,23.286583","89.7519444,23.2797216",Z8023-1,Garakhola (Int.with N805) - Bashpur (Int.with Z7001),6.6,1681.0,0.020597965935547115,0.0,0.17370612730517548,0.12422345720843442,539.0
"92.1389441,21.2447497","92.1705549,21.1977219",N1-67,Ukhia Dakbanglo Z1503 - Gundum Z1504,7.61,5820.0,0.07131478985418453,0.09043020193151886,0.10584192439862543,0.12361624595206963,540.0
"92.068916,21.8322216","91.9695549,21.8306382",Z1125-1,Ekatabazar-Int.with R170,11.813,3629.0,0.04446758975615733,0.000877963125548727,0.16505924497106642,0.12336994115946096,541.0
"90.347083,22.678666","90.2609167,22.6614167",R870-1,Rupatali bus stand - Satpakia (Int.with Z8709),9.671,3693.0,0.04525180737654699,0.006145741878841088,0.16165718927701056,0.12328164735626958,542.0
"89.8348608,23.026416","89.8441108,23.0138611",N805-10,Gopalganj (Int.with R850)-Int.with Z8031,1.756,5316.0,0.06513907609361598,0.028094820017559263,0.14315274642588413,0.12324439330415057,543.0
"89.8751382,24.4585","89.8105833,24.6128889",Z4801-1,Bhuapur-Jagannathganj (int.with Z4017),20.025,1824.0,0.022350202181105255,0.004389815627743634,0.16776315789473684,0.12222074370620159,544.0
"90.5608889,24.11425","90.5298604,24.0238604",Z3025-1,Kapashia-Int.with R310,12.301,1340.0,0.01641955642690847,0.000877963125548727,0.1708955223880597,0.12179565253423397,545.0
"90.4723049,23.7464441","90.4613333,23.7413608",Z1060-1,Int with R112 - Shekher Jaiga,1.568,1518.0,0.018600661683617205,0.0,0.17061923583662714,0.12168965833014588,546.5
"90.5671104,23.6605","90.5496108,23.6323604",Z1061-1,Minarbari-Langalbandh,3.871,1518.0,0.018600661683617205,0.0,0.17061923583662714,0.12168965833014588,546.5
